codigo_estacion,nombre_estacion,latitud,altura_msnm,anio,mes,dia,temp_min,temp_max
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,8,12,-0.2,2.0
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,8,13,1.5,11.2
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,8,14,7.1,10.9
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,8,15,5.6,12.3
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,8,16,3.8,8.6
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,8,17,2.7,7.1
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,8,18,-0.1,7.5
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,8,19,0.4,5.3
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,8,20,0.1,5.7
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,8,21,0.7,5.0
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,8,22,0.5,4.6
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,8,23,0.2,6.6
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,8,24,0.9,8.2
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,8,25,0.8,9.1
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,8,26,-2.6,11.7
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,8,27,-1.2,11.7
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,8,28,4.1,10.3
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,8,29,1.1,12.4
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,8,30,0.5,5.4
430002,Futaleufú Ad.,43&deg 11' 20'' S,347,2023,8,31,2.9,7.2
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,1,3.8,4.7
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,2,0.8,6.6
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,3,0.0,8.4
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,4,4.8,10.1
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,5,-1.8,10.8
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,6,1.8,10.7
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,7,-2.8,12.5
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,8,-1.2,13.3
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,9,6.4,10.9
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,10,5.9,8.8
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,11,1.2,7.5
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,12,-0.4,1.7
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,13,1.1,9.6
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,14,6.3,7.9
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,15,5.0,11.4
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,16,3.1,8.3
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,17,3.6,7.8
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,18,-0.8,8.0
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,19,0.4,6.9
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,20,2.5,7.9
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,21,4.3,5.9
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,22,0.0,4.3
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,23,0.0,6.8
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,24,0.4,8.4
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,25,2.3,8.5
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,26,-1.8,10.4
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,27,-1.1,10.7
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,28,4.2,10.0
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,29,0.7,12.3
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,30,0.0,6.0
430004,Alto Palena Ad.,43&deg 36' 42'' S,256,2023,8,31,2.4,6.4
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,1,4.7,8.0
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,2,0.7,6.9
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,3,3.8,8.2
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,4,6.3,9.1
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,5,5.0,10.6
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,6,1.3,9.2
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,7,-1.8,7.4
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,8,2.2,11.8
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,9,5.9,9.2
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,10,6.3,9.2
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,11,2.5,8.0
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,12,-0.3,3.0
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,13,1.4,8.5
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,15,3.7,7.3
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,16,-0.2,4.4
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,17,1.8,6.5
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,18,0.0,8.4
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,19,0.2,10.5
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,20,3.2,8.0
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,21,3.8,7.4
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,22,2.2,7.0
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,23,1.8,6.9
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,24,2.8,9.4
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,25,2.7,7.6
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,26,2.7,10.7
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,27,4.7,12.8
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,28,5.2,9.8
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,29,4.2,11.9
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,30,1.7,9.2
450001,Puerto Aysén Ad.,45&deg 23' 58'' S,11,2023,8,31,4.5,6.7
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,1,3.3,5.4
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,2,-1.3,6.4
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,3,2.3,8.9
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,4,4.9,9.6
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,5,0.5,11.7
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,6,1.9,9.8
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,7,-3.8,7.2
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,8,-1.1,11.5
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,9,4.1,9.8
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,10,4.7,11.4
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,11,-0.3,7.8
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,12,-1.7,1.9
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,13,0.0,7.6
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,14,3.5,10.1
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,15,3.3,5.5
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,16,-2.8,0.0
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,17,-0.1,4.8
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,18,-0.7,8.0
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,19,-3.3,5.2
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,20,0.7,5.6
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,21,1.1,7.8
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,22,1.6,8.5
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,23,-1.7,6.9
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,24,-0.3,9.6
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,25,-1.6,9.4
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,26,1.5,9.4
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,27,4.5,12.8
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,28,3.7,9.3
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,29,3.2,14.1
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,30,0.6,7.2
450004,"Teniente Vidal, Coyhaique Ad.",45&deg 35' 27'' S,299,2023,8,31,3.6,8.9
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,1,1.5,4.2
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,2,-2.0,3.6
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,3,1.6,5.8
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,4,2.3,7.7
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,5,2.2,7.9
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,6,1.7,6.9
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,7,-4.4,5.5
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,8,-3.2,9.3
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,9,2.1,10.0
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,10,2.0,9.0
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,11,-0.4,6.6
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,12,-2.4,1.7
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,13,-0.3,5.9
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,14,3.4,7.5
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,15,1.8,4.2
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,16,-4.4,-0.2
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,17,-0.5,2.2
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,18,-0.6,3.8
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,19,-7.4,2.5
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,20,-0.8,3.8
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,21,0.0,4.9
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,22,0.3,5.6
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,23,-0.6,4.6
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,24,0.5,6.5
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,25,0.7,6.9
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,26,1.1,8.5
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,27,3.4,10.3
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,28,2.7,8.0
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,29,1.9,10.6
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,30,-0.3,6.4
450005,Balmaceda Ad.,45&deg 55' 6'' S,517,2023,8,31,0.9,7.3
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,1,4.6,7.5
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,2,-0.2,8.5
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,3,5.5,10.2
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,4,4.3,11.5
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,5,2.1,14.0
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,6,-0.4,12.9
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,7,-3.1,8.5
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,8,-2.4,14.8
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,9,3.0,11.5
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,10,1.3,13.5
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,11,-1.2,8.7
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,12,-0.5,2.8
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,13,-4.3,10.8
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,14,2.5,9.3
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,15,0.1,2.2
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,16,-4.1,-0.9
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,17,-1.4,2.7
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,18,-0.9,6.3
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,19,-3.1,4.3
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,20,0.4,5.0
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,21,2.1,7.1
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,22,0.1,9.5
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,23,0.3,7.6
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,24,-1.0,10.8
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,25,-3.1,10.9
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,26,-3.1,12.9
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,27,2.8,15.8
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,28,2.8,12.4
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,29,0.6,15.5
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,30,-1.3,9.5
460001,Chile Chico Ad.,46&deg 35' 6'' S,311,2023,8,31,5.6,13.2
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,1,-1.9,5.2
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,2,-4.0,6.1
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,3,0.6,8.4
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,4,0.1,9.4
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,5,0.5,10.9
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,6,3.2,11.6
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,7,-1.2,6.9
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,8,-1.3,13.5
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,9,3.3,13.9
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,10,1.2,10.7
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,11,1.0,7.7
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,12,-2.7,1.6
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,13,-0.5,5.0
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,14,-2.0,2.2
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,15,0.2,2.6
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,16,-1.3,2.0
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,17,-1.8,2.3
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,18,-0.8,6.1
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,19,-0.1,6.2
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,20,-1.4,6.8
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,21,-1.6,7.7
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,22,-2.0,8.9
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,23,-0.8,8.2
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,24,-2.4,11.1
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,25,-2.4,8.8
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,26,-2.0,11.1
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,27,2.4,14.5
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,28,4.0,11.9
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,29,1.5,13.0
470001,Lord Cochrane Ad.,47&deg 14' 38'' S,196,2023,8,30,0.6,4.8
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,1,-3.1,4.3
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,2,-2.6,4.5
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,3,3.3,6.1
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,4,1.4,7.8
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,5,6.0,9.7
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,6,-1.1,3.4
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,7,-4.2,2.0
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,8,-3.1,4.2
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,9,-0.6,7.5
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,10,1.2,6.6
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,11,-0.9,6.3
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,12,-3.6,3.8
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,13,-3.6,10.2
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,14,2.6,4.1
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,15,-4.1,2.9
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,16,-6.4,4.2
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,17,-8.9,2.8
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,18,-3.5,1.9
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,19,-5.6,1.3
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,20,-2.3,0.1
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,21,-4.1,2.0
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,22,-3.6,5.6
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,23,-1.1,6.1
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,24,3.0,6.2
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,25,-3.4,8.7
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,26,2.2,14.2
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,27,2.7,8.1
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,28,0.6,9.9
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,29,3.2,8.7
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,30,-2.4,6.2
510005,"Teniente Gallardo, Puerto Natales Ad.",51&deg 40' 2'' S,69,2023,8,31,0.3,6.1
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,1,0.2,3.3
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,2,-2.9,3.4
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,3,2.1,5.0
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,4,0.0,3.7
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,5,1.6,6.4
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,6,-2.2,2.7
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,7,-1.2,4.0
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,8,0.0,3.7
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,9,-0.2,4.7
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,10,1.4,5.6
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,11,-1.8,4.4
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,12,-0.1,4.7
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,13,-0.4,4.8
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,14,1.1,4.8
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,15,-3.0,3.5
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,16,-2.1,5.3
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,17,-6.5,3.5
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,18,2.8,3.9
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,19,-1.6,4.0
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,20,0.4,4.5
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,21,2.4,3.7
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,22,-0.2,5.8
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,23,-1.0,4.2
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,24,1.9,3.1
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,25,-1.9,5.4
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,26,0.8,9.6
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,27,1.2,7.1
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,28,0.7,8.1
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,29,3.4,6.7
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,30,-0.7,6.6
520006,"Carlos Ibañez, Punta Arenas Ap.",53&deg 0' 6'' S,36,2023,8,31,0.6,6.5
530005,"Fuentes Martínez, Porvenir Ad.",53&deg 15' 13'' S,25,2023,8,1,-0.2,5.3
530005,"Fuentes Martínez, Porvenir Ad.",53&deg 15' 13'' S,25,2023,8,2,-2.4,3.5
530005,"Fuentes Martínez, Porvenir Ad.",53&deg 15' 13'' S,25,2023,8,3,2.5,4.7
530005,"Fuentes Martínez, Porvenir Ad.",53&deg 15' 13'' S,25,2023,8,4,-0.6,3.8
530005,"Fuentes Martínez, Porvenir Ad.",53&deg 15' 13'' S,25,2023,8,5,1.4,6.2
530005,"Fuentes Martínez, Porvenir Ad.",53&deg 15' 13'' S,25,2023,8,6,-2.7,2.5
530005,"Fuentes Martínez, Porvenir Ad.",53&deg 15' 13'' S,25,2023,8,7,-2.0,4.6
530005,"Fuentes Martínez, Porvenir Ad.",53&deg 15' 13'' S,25,2023,8,8,0.2,5.5
530005,"Fuentes Martínez, Porvenir Ad.",53&deg 15' 13'' S,25,2023,8,9,-0.2,7.0
530005,"Fuentes Martínez, Porvenir Ad.",53&deg 15' 13'' S,25,2023,8,10,2.4,5.4
530005,"Fuentes Martínez, Porvenir Ad.",53&deg 15' 13'' S,25,2023,8,11,0.3,4.9
530005,"Fuentes Martínez, Porvenir Ad.",53&deg 15' 13'' S,25,2023,8,12,-1.3,5.6
530005,"Fuentes Martínez, Porvenir Ad.",53&deg 15' 13'' S,25,2023,8,13,-0.7,3.6
530005,"Fuentes Martínez, Porvenir Ad.",53&deg 15' 13'' S,25,2023,8,14,0.5,5.4
530005,"Fuentes Martínez, Porvenir Ad.",53&deg 15' 13'' S,25,2023,8,15,-0.9,3.3
530005,"Fuentes Martínez, Porvenir Ad.",53&deg 15' 13'' S,25,2023,8,16,-4.6,6.2
530005,"Fuentes Martínez, Porvenir Ad.",53&deg 15' 13'' S,25,2023,8,17,-5.1,3.3
